,NZDUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
169,NZDUSD_i,0.72254,0.72269,0.72226,0.72332,0.72279,0.7227566666666667,0.72274,0.7227025,1517,2020-12-31 03:00:00
170,NZDUSD_i,0.72268,0.72167,0.72081,0.7229,0.7218549999999999,0.7217933333333333,0.7217625,0.722015,1299,2020-12-31 04:00:00
171,NZDUSD_i,0.72164,0.72217,0.72157,0.72232,0.7219450000000001,0.72202,0.7220575,0.7219249999999999,1551,2020-12-31 05:00:00
172,NZDUSD_i,0.72218,0.72206,0.72171,0.72218,0.7219450000000001,0.7219833333333333,0.7220025,0.7220325000000001,908,2020-12-31 06:00:00
173,NZDUSD_i,0.72205,0.7221,0.72179,0.72253,0.72216,0.72214,0.7221299999999999,0.7221175,1045,2020-12-31 07:00:00
174,NZDUSD_i,0.72208,0.72223,0.72169,0.72244,0.722065,0.72212,0.7221475,0.72211,1206,2020-12-31 08:00:00
175,NZDUSD_i,0.72219,0.7224,0.72201,0.72277,0.7223900000000001,0.7223933333333333,0.722395,0.7223425,987,2020-12-31 09:00:00
176,NZDUSD_i,0.72239,0.72198,0.72157,0.7229,0.722235,0.72215,0.7221074999999999,0.7222099999999999,1232,2020-12-31 10:00:00
177,NZDUSD_i,0.72198,0.72183,0.72139,0.72207,0.72173,0.7217633333333332,0.7217799999999999,0.7218174999999999,1215,2020-12-31 11:00:00
178,NZDUSD_i,0.72184,0.72377,0.72161,0.72386,0.7227349999999999,0.72308,0.7232525,0.7227699999999999,1220,2020-12-31 12:00:00
179,NZDUSD_i,0.72377,0.72385,0.72309,0.72397,0.72353,0.7236366666666667,0.72369,0.72367,1096,2020-12-31 13:00:00
180,NZDUSD_i,0.72385,0.72256,0.72244,0.72389,0.7231650000000001,0.7229633333333334,0.7228625000000001,0.7231850000000001,1045,2020-12-31 14:00:00
181,NZDUSD_i,0.72257,0.72321,0.72199,0.72329,0.72264,0.72283,0.7229249999999999,0.722765,1402,2020-12-31 15:00:00
182,NZDUSD_i,0.72322,0.72277,0.72263,0.72337,0.723,0.7229233333333333,0.722885,0.7229975,1841,2020-12-31 16:00:00
183,NZDUSD_i,0.72278,0.72023,0.71957,0.7234,0.721485,0.7210666666666667,0.7208575,0.721495,2523,2020-12-31 17:00:00
184,NZDUSD_i,0.72021,0.71919,0.71892,0.72021,0.719565,0.71944,0.7193775,0.7196324999999999,2226,2020-12-31 18:00:00
185,NZDUSD_i,0.71918,0.7184,0.71809,0.71971,0.7189,0.7187333333333333,0.71865,0.7188450000000001,1286,2020-12-31 19:00:00
186,NZDUSD_i,0.71841,0.71875,0.71831,0.71934,0.718825,0.7188,0.7187875,0.7187025,738,2020-12-31 20:00:00
187,NZDUSD_i,0.71892,0.71868,0.7186,0.71897,0.718785,0.71875,0.7187325,0.7187925,246,2021-01-04 00:00:00
