,EURUSD_i,open,close,low,high,HL/2,HLC/3,HLCC/4,OHLC/4,volume,time
43,EURUSD_i,1.21725,1.21712,1.21598,1.21798,1.21698,1.2170266666666667,1.21705,1.2170825,4125,2020-12-22 18:00:00
44,EURUSD_i,1.21712,1.21736,1.2166,1.2178,1.2172,1.2172533333333335,1.2172800000000001,1.2172200000000002,2327,2020-12-22 19:00:00
45,EURUSD_i,1.21736,1.21623,1.21554,1.21739,1.216465,1.2163866666666665,1.2163475,1.2166299999999999,1661,2020-12-22 20:00:00
46,EURUSD_i,1.21623,1.21599,1.21558,1.21639,1.215985,1.2159866666666668,1.2159875,1.2160475000000002,1325,2020-12-22 21:00:00
47,EURUSD_i,1.21601,1.2156,1.2151399999999999,1.21606,1.2155999999999998,1.2156,1.2156,1.2157025,1211,2020-12-22 22:00:00
48,EURUSD_i,1.21566,1.21605,1.21552,1.21664,1.2160799999999998,1.21607,1.216065,1.2159674999999999,1013,2020-12-22 23:00:00
49,EURUSD_i,1.21605,1.2162600000000001,1.21593,1.21651,1.2162199999999999,1.2162333333333333,1.21624,1.2161875,436,2020-12-23 00:00:00
50,EURUSD_i,1.2162600000000001,1.21866,1.2162600000000001,1.21869,1.217475,1.2178700000000002,1.2180675,1.2174675000000001,1078,2020-12-23 01:00:00
51,EURUSD_i,1.21864,1.21624,1.2162,1.21864,1.21742,1.2170266666666667,1.2168299999999999,1.21743,1774,2020-12-23 02:00:00
52,EURUSD_i,1.21624,1.21765,1.21532,1.21801,1.2166649999999999,1.2169933333333331,1.2171575,1.216805,1946,2020-12-23 03:00:00
53,EURUSD_i,1.21765,1.21747,1.21656,1.21789,1.217225,1.2173066666666668,1.2173475,1.2173924999999999,1450,2020-12-23 04:00:00
54,EURUSD_i,1.21747,1.21893,1.21744,1.21902,1.2182300000000001,1.2184633333333335,1.2185800000000002,1.2182150000000003,1344,2020-12-23 05:00:00
55,EURUSD_i,1.21893,1.21872,1.21853,1.21913,1.21883,1.2187933333333334,1.2187750000000002,1.2188275000000002,803,2020-12-23 06:00:00
56,EURUSD_i,1.21872,1.21882,1.21838,1.21888,1.21863,1.2186933333333334,1.218725,1.2187000000000001,691,2020-12-23 07:00:00
57,EURUSD_i,1.21878,1.21832,1.21806,1.21887,1.218465,1.2184166666666665,1.2183925,1.2185074999999999,809,2020-12-23 08:00:00
58,EURUSD_i,1.21831,1.21963,1.21784,1.22001,1.218925,1.21916,1.2192775,1.2189475,1984,2020-12-23 09:00:00
59,EURUSD_i,1.21963,1.21876,1.21713,1.21967,1.2184,1.21852,1.21858,1.2187975,2572,2020-12-23 10:00:00
60,EURUSD_i,1.21878,1.2193100000000001,1.21858,1.21989,1.2192349999999998,1.21926,1.2192725,1.21914,2238,2020-12-23 11:00:00
61,EURUSD_i,1.2193100000000001,1.21791,1.21774,1.21978,1.21876,1.2184766666666667,1.218335,1.218685,2119,2020-12-23 12:00:00
62,EURUSD_i,1.21793,1.21906,1.21786,1.21969,1.218775,1.21887,1.2189174999999999,1.218635,2022,2020-12-23 13:00:00
63,EURUSD_i,1.21906,1.21816,1.21799,1.21939,1.21869,1.2185133333333333,1.218425,1.21865,1922,2020-12-23 14:00:00
64,EURUSD_i,1.21815,1.21753,1.21595,1.2186,1.2172749999999999,1.21736,1.2174025,1.2175574999999998,3065,2020-12-23 15:00:00
65,EURUSD_i,1.21752,1.22065,1.21731,1.22203,1.2196699999999998,1.2199966666666666,1.22016,1.2193774999999998,4398,2020-12-23 16:00:00
66,EURUSD_i,1.22064,1.21836,1.21792,1.22177,1.2198449999999998,1.21935,1.2191025,1.2196725,4304,2020-12-23 17:00:00
67,EURUSD_i,1.21835,1.21923,1.21835,1.22024,1.219295,1.2192733333333334,1.2192625000000001,1.2190425,2627,2020-12-23 18:00:00
68,EURUSD_i,1.21923,1.2186,1.21797,1.21964,1.2188050000000001,1.2187366666666668,1.2187025,1.21886,1975,2020-12-23 19:00:00
69,EURUSD_i,1.2186,1.2180900000000001,1.21793,1.21876,1.218345,1.2182600000000001,1.2182175000000002,1.218345,1303,2020-12-23 20:00:00
70,EURUSD_i,1.2180900000000001,1.21798,1.21718,1.21835,1.217765,1.2178366666666667,1.2178725,1.2179,1272,2020-12-23 21:00:00
71,EURUSD_i,1.21801,1.21945,1.21725,1.21955,1.2184,1.21875,1.218925,1.218565,1428,2020-12-23 22:00:00
72,EURUSD_i,1.21942,1.21845,1.21806,1.2195,1.21878,1.2186700000000001,1.218615,1.2188575,1214,2020-12-23 23:00:00
73,EURUSD_i,1.2184,1.21884,1.21813,1.21898,1.2185549999999998,1.21865,1.2186975,1.2185875,535,2020-12-24 00:00:00
74,EURUSD_i,1.21884,1.21933,1.21831,1.21933,1.21882,1.21899,1.2190750000000001,1.2189525,493,2020-12-24 01:00:00
75,EURUSD_i,1.21934,1.22015,1.2192,1.22037,1.219785,1.2199066666666667,1.2199675,1.219765,1474,2020-12-24 02:00:00
76,EURUSD_i,1.22015,1.22075,1.2201,1.2211400000000001,1.22062,1.2206633333333334,1.220685,1.2205350000000001,1417,2020-12-24 03:00:00
77,EURUSD_i,1.22074,1.22105,1.22066,1.22149,1.221075,1.2210666666666665,1.2210625,1.220985,1007,2020-12-24 04:00:00
78,EURUSD_i,1.22105,1.2208700000000001,1.22047,1.22149,1.22098,1.2209433333333333,1.220925,1.2209699999999999,983,2020-12-24 05:00:00
79,EURUSD_i,1.2208700000000001,1.22036,1.22012,1.2208700000000001,1.220495,1.22045,1.2204275,1.220555,666,2020-12-24 06:00:00
80,EURUSD_i,1.22037,1.22042,1.22016,1.22074,1.22045,1.22044,1.220435,1.2204225,603,2020-12-24 07:00:00
81,EURUSD_i,1.22042,1.22064,1.22021,1.22072,1.220465,1.2205233333333332,1.2205525,1.2204975,810,2020-12-24 08:00:00
82,EURUSD_i,1.22062,1.22047,1.22021,1.2209,1.220555,1.2205266666666665,1.2205125,1.22055,1196,2020-12-24 09:00:00
83,EURUSD_i,1.22047,1.22004,1.21929,1.22089,1.22009,1.2200733333333333,1.220065,1.2201724999999999,1630,2020-12-24 10:00:00
84,EURUSD_i,1.22004,1.2190699999999999,1.21864,1.22022,1.21943,1.21931,1.21925,1.2194924999999999,1497,2020-12-24 11:00:00
85,EURUSD_i,1.21905,1.2198,1.21875,1.21997,1.21936,1.2195066666666667,1.21958,1.2193925,1259,2020-12-24 12:00:00
86,EURUSD_i,1.2198,1.21947,1.2193100000000001,1.22025,1.21978,1.2196766666666667,1.2196250000000002,1.2197075000000002,1014,2020-12-24 13:00:00
87,EURUSD_i,1.21947,1.21875,1.21869,1.21982,1.219255,1.2190866666666667,1.2190025,1.2191825,1243,2020-12-24 14:00:00
88,EURUSD_i,1.21875,1.21876,1.2185,1.21939,1.218945,1.2188833333333333,1.2188525000000001,1.21885,1244,2020-12-24 15:00:00
89,EURUSD_i,1.21874,1.21881,1.21765,1.21967,1.2186599999999999,1.21871,1.218735,1.2187175,1989,2020-12-24 16:00:00
90,EURUSD_i,1.21881,1.21815,1.21774,1.21971,1.218725,1.2185333333333335,1.2184375,1.2186025,2192,2020-12-24 17:00:00
91,EURUSD_i,1.21814,1.2180900000000001,1.21808,1.21883,1.218455,1.2183333333333335,1.2182725,1.218285,1144,2020-12-24 18:00:00
92,EURUSD_i,1.2180900000000001,1.21824,1.21794,1.21884,1.2183899999999999,1.2183399999999998,1.2183149999999998,1.2182775,822,2020-12-24 19:00:00
93,EURUSD_i,1.21824,1.218,1.2176,1.21849,1.218045,1.21803,1.2180225,1.2180825,1368,2020-12-24 20:00:00
94,EURUSD_i,1.21798,1.21903,1.21798,1.21912,1.21855,1.21871,1.21879,1.2185275,442,2020-12-28 00:00:00
95,EURUSD_i,1.219,1.22032,1.21852,1.22066,1.2195900000000002,1.2198333333333335,1.2199550000000001,1.2196250000000002,1407,2020-12-28 01:00:00
96,EURUSD_i,1.22032,1.21916,1.21803,1.22072,1.2193749999999999,1.2193033333333332,1.2192675,1.2195575,2059,2020-12-28 02:00:00
97,EURUSD_i,1.21916,1.22042,1.21905,1.22057,1.2198099999999998,1.2200133333333332,1.2201149999999998,1.2197999999999998,1622,2020-12-28 03:00:00
98,EURUSD_i,1.22042,1.22079,1.22036,1.22132,1.22084,1.2208233333333334,1.220815,1.2207225,1133,2020-12-28 04:00:00
99,EURUSD_i,1.22081,1.2212,1.22081,1.22152,1.221165,1.2211766666666668,1.2211825,1.221085,830,2020-12-28 05:00:00
100,EURUSD_i,1.2212,1.22096,1.22085,1.22131,1.22108,1.2210400000000001,1.22102,1.2210800000000002,549,2020-12-28 06:00:00
101,EURUSD_i,1.22096,1.22227,1.22085,1.2223,1.221575,1.2218066666666667,1.2219225,1.221595,923,2020-12-28 07:00:00
102,EURUSD_i,1.22227,1.22242,1.22191,1.22262,1.2222650000000002,1.2223166666666667,1.2223425,1.222305,1222,2020-12-28 08:00:00
103,EURUSD_i,1.22243,1.22303,1.22188,1.22323,1.222555,1.2227133333333333,1.2227925000000002,1.2226425,1208,2020-12-28 09:00:00
104,EURUSD_i,1.22303,1.22384,1.2225,1.22396,1.22323,1.2234333333333334,1.223535,1.2233325000000002,1991,2020-12-28 10:00:00
105,EURUSD_i,1.22384,1.22483,1.2234,1.22493,1.2241650000000002,1.2243866666666667,1.2244975,1.22425,2053,2020-12-28 11:00:00
106,EURUSD_i,1.22481,1.22127,1.22069,1.22496,1.222825,1.2223066666666667,1.2220475,1.2229325,3078,2020-12-28 12:00:00
107,EURUSD_i,1.22128,1.21939,1.2192,1.22147,1.220335,1.2200199999999999,1.2198624999999998,1.220335,2426,2020-12-28 13:00:00
108,EURUSD_i,1.21939,1.22077,1.2190699999999999,1.2208,1.219935,1.2202133333333334,1.2203525,1.2200075,2195,2020-12-28 14:00:00
109,EURUSD_i,1.22077,1.22122,1.2206,1.22216,1.22138,1.2213266666666664,1.2212999999999998,1.2211874999999999,2487,2020-12-28 15:00:00
110,EURUSD_i,1.22126,1.22311,1.22078,1.22393,1.2223549999999999,1.2226066666666666,1.2227325,1.22227,2573,2020-12-28 16:00:00
111,EURUSD_i,1.2230699999999999,1.2214,1.22064,1.2234099999999999,1.222025,1.2218166666666666,1.2217125,1.22213,2630,2020-12-28 17:00:00
112,EURUSD_i,1.22141,1.22123,1.22116,1.22282,1.22199,1.2217366666666667,1.22161,1.2216550000000002,2234,2020-12-28 18:00:00
113,EURUSD_i,1.22122,1.22054,1.22045,1.2216,1.221025,1.2208633333333332,1.2207824999999999,1.2209524999999999,1949,2020-12-28 19:00:00
114,EURUSD_i,1.22054,1.22077,1.22017,1.22122,1.220695,1.22072,1.2207325,1.220675,1473,2020-12-28 20:00:00
115,EURUSD_i,1.22077,1.22059,1.2202600000000001,1.22107,1.2206650000000001,1.2206400000000002,1.2206275,1.2206725,1348,2020-12-28 21:00:00
116,EURUSD_i,1.22059,1.22125,1.22023,1.22133,1.22078,1.2209366666666666,1.221015,1.22085,1332,2020-12-28 22:00:00
117,EURUSD_i,1.22127,1.22143,1.22056,1.22157,1.221065,1.2211866666666669,1.2212475,1.2212075000000002,754,2020-12-28 23:00:00
118,EURUSD_i,1.22149,1.22074,1.22037,1.22149,1.22093,1.2208666666666668,1.2208350000000001,1.2210225000000001,697,2020-12-29 00:00:00
119,EURUSD_i,1.22076,1.22188,1.22071,1.22201,1.22136,1.2215333333333334,1.2216200000000002,1.22134,899,2020-12-29 01:00:00
120,EURUSD_i,1.22188,1.22247,1.22186,1.22339,1.2226249999999999,1.2225733333333333,1.2225475,1.2224,1424,2020-12-29 02:00:00
121,EURUSD_i,1.22247,1.22266,1.22247,1.223,1.2227350000000001,1.2227100000000002,1.2226975000000002,1.2226500000000002,1059,2020-12-29 03:00:00
122,EURUSD_i,1.22266,1.22332,1.22237,1.2237,1.2230349999999999,1.22313,1.2231775,1.2230125,1361,2020-12-29 04:00:00
123,EURUSD_i,1.22332,1.22411,1.22308,1.22422,1.2236500000000001,1.2238033333333334,1.22388,1.2236825,1313,2020-12-29 05:00:00
124,EURUSD_i,1.22411,1.22389,1.22369,1.22421,1.2239499999999999,1.22393,1.22392,1.2239749999999998,1135,2020-12-29 06:00:00
125,EURUSD_i,1.22389,1.22354,1.22343,1.2240199999999999,1.223725,1.2236633333333333,1.2236325,1.22372,926,2020-12-29 07:00:00
126,EURUSD_i,1.22352,1.22416,1.22349,1.2242,1.2238449999999998,1.2239499999999999,1.2240024999999999,1.2238425,865,2020-12-29 08:00:00
127,EURUSD_i,1.22417,1.22395,1.22385,1.22509,1.2244700000000002,1.2242966666666668,1.2242100000000002,1.2242650000000002,1720,2020-12-29 09:00:00
128,EURUSD_i,1.22396,1.22447,1.22386,1.22574,1.2248,1.22469,1.2246350000000001,1.2245075,2256,2020-12-29 10:00:00
129,EURUSD_i,1.22449,1.22489,1.2235800000000001,1.22517,1.2243750000000002,1.224546666666667,1.2246325000000002,1.2245325000000002,2053,2020-12-29 11:00:00
130,EURUSD_i,1.2248999999999999,1.22486,1.22449,1.22562,1.225055,1.22499,1.2249575,1.2249675,2135,2020-12-29 12:00:00
131,EURUSD_i,1.22486,1.22482,1.22384,1.22522,1.2245300000000001,1.2246266666666668,1.2246750000000002,1.224685,1966,2020-12-29 13:00:00
132,EURUSD_i,1.22482,1.22553,1.22458,1.2260900000000001,1.225335,1.2254,1.2254325000000001,1.225255,2211,2020-12-29 14:00:00
133,EURUSD_i,1.22555,1.22526,1.22474,1.22586,1.2252999999999998,1.2252866666666666,1.22528,1.2253524999999998,2455,2020-12-29 15:00:00
134,EURUSD_i,1.22528,1.22667,1.22494,1.22743,1.226185,1.2263466666666667,1.2264275,1.22608,2831,2020-12-29 16:00:00
135,EURUSD_i,1.22664,1.22431,1.22396,1.2267000000000001,1.22533,1.22499,1.22482,1.2254025,4133,2020-12-29 17:00:00
136,EURUSD_i,1.22431,1.2251,1.22372,1.22549,1.224605,1.2247700000000001,1.2248525000000001,1.224655,2595,2020-12-29 18:00:00
137,EURUSD_i,1.2251,1.22407,1.22363,1.22539,1.22451,1.2243633333333335,1.22429,1.2245475000000001,1795,2020-12-29 19:00:00
138,EURUSD_i,1.22407,1.2245,1.22356,1.22467,1.2241149999999998,1.2242433333333331,1.2243074999999999,1.2242,1717,2020-12-29 20:00:00
139,EURUSD_i,1.2245,1.22505,1.22433,1.22579,1.22506,1.2250566666666667,1.225055,1.2249175,1385,2020-12-29 21:00:00
140,EURUSD_i,1.22505,1.22492,1.22459,1.22553,1.22506,1.2250133333333333,1.22499,1.2250225000000001,1396,2020-12-29 22:00:00
141,EURUSD_i,1.2248999999999999,1.22473,1.22462,1.2252,1.22491,1.22485,1.22482,1.2248625,789,2020-12-29 23:00:00
142,EURUSD_i,1.2245,1.22518,1.22442,1.22527,1.2248450000000002,1.2249566666666667,1.2250125,1.2248425,403,2020-12-30 00:00:00
143,EURUSD_i,1.22518,1.22515,1.22509,1.22582,1.225455,1.2253533333333333,1.2253025,1.22531,1008,2020-12-30 01:00:00
144,EURUSD_i,1.22515,1.22677,1.22507,1.22774,1.2264050000000002,1.2265266666666668,1.2265875000000002,1.2261825000000002,1617,2020-12-30 02:00:00
145,EURUSD_i,1.22677,1.229,1.22657,1.2294100000000001,1.2279900000000001,1.2283266666666668,1.2284950000000001,1.2279375000000001,2438,2020-12-30 03:00:00
146,EURUSD_i,1.22901,1.22864,1.2284,1.2291400000000001,1.22877,1.2287266666666665,1.228705,1.2287975,1198,2020-12-30 04:00:00
147,EURUSD_i,1.22864,1.22822,1.22813,1.2288000000000001,1.228465,1.2283833333333334,1.2283425000000001,1.2284475000000001,1003,2020-12-30 05:00:00
148,EURUSD_i,1.22822,1.22842,1.2281,1.2288999999999999,1.2285,1.2284733333333333,1.2284599999999999,1.22841,693,2020-12-30 06:00:00
149,EURUSD_i,1.22843,1.22842,1.22831,1.22899,1.22865,1.2285733333333333,1.228535,1.2285374999999998,999,2020-12-30 07:00:00
150,EURUSD_i,1.22841,1.2281,1.22755,1.22857,1.22806,1.2280733333333334,1.2280799999999998,1.2281575,1043,2020-12-30 08:00:00
151,EURUSD_i,1.22808,1.22664,1.22645,1.22844,1.227445,1.2271766666666666,1.2270424999999998,1.2274025,1771,2020-12-30 09:00:00
152,EURUSD_i,1.22666,1.2258,1.2252,1.22691,1.2260550000000001,1.22597,1.2259275,1.2261425000000001,2873,2020-12-30 10:00:00
153,EURUSD_i,1.22584,1.22677,1.22544,1.22712,1.22628,1.2264433333333333,1.226525,1.2262925,2189,2020-12-30 11:00:00
154,EURUSD_i,1.22678,1.22783,1.22664,1.2284,1.22752,1.2276233333333333,1.227675,1.2274125,2045,2020-12-30 12:00:00
155,EURUSD_i,1.22783,1.22725,1.22658,1.22795,1.227265,1.22726,1.2272575,1.2274025,2015,2020-12-30 13:00:00
156,EURUSD_i,1.22723,1.22889,1.22699,1.22928,1.228135,1.2283866666666665,1.2285125,1.2280975,2284,2020-12-30 14:00:00
157,EURUSD_i,1.22888,1.22905,1.2275800000000001,1.22905,1.228315,1.22856,1.2286825000000001,1.22864,2649,2020-12-30 15:00:00
158,EURUSD_i,1.22906,1.22958,1.22705,1.23093,1.22899,1.2291866666666666,1.229285,1.229155,4209,2020-12-30 16:00:00
159,EURUSD_i,1.22957,1.22999,1.22801,1.2305,1.229255,1.2295,1.2296225,1.2295175,3989,2020-12-30 17:00:00
160,EURUSD_i,1.23001,1.22784,1.22776,1.23017,1.228965,1.22859,1.2284025,1.228945,2959,2020-12-30 18:00:00
161,EURUSD_i,1.22784,1.22878,1.22757,1.2288000000000001,1.228185,1.2283833333333334,1.2284825000000001,1.2282475000000002,1652,2020-12-30 19:00:00
162,EURUSD_i,1.22878,1.229,1.22849,1.22908,1.228785,1.2288566666666667,1.2288925000000002,1.2288375,1059,2020-12-30 20:00:00
163,EURUSD_i,1.229,1.22877,1.22798,1.22918,1.22858,1.2286433333333333,1.228675,1.2287325,1379,2020-12-30 21:00:00
164,EURUSD_i,1.22876,1.22909,1.22876,1.22943,1.229095,1.2290933333333334,1.2290925000000001,1.2290100000000002,1255,2020-12-30 22:00:00
165,EURUSD_i,1.22911,1.22947,1.22902,1.23014,1.22958,1.2295433333333332,1.229525,1.229435,923,2020-12-30 23:00:00
166,EURUSD_i,1.2295,1.22961,1.22908,1.23,1.22954,1.2295633333333333,1.229575,1.2295475,608,2020-12-31 00:00:00
167,EURUSD_i,1.22961,1.22977,1.22961,1.2303600000000001,1.229985,1.2299133333333334,1.2298775000000002,1.2298375000000001,870,2020-12-31 01:00:00
168,EURUSD_i,1.22977,1.23058,1.22942,1.2307299999999999,1.2300749999999998,1.2302433333333331,1.2303274999999998,1.230125,931,2020-12-31 02:00:00
169,EURUSD_i,1.23057,1.23058,1.22983,1.23083,1.23033,1.2304133333333331,1.2304549999999999,1.2304525,1167,2020-12-31 03:00:00
170,EURUSD_i,1.23058,1.22889,1.22847,1.23083,1.22965,1.2293966666666665,1.2292699999999999,1.2296924999999999,1119,2020-12-31 04:00:00
171,EURUSD_i,1.22889,1.22902,1.22856,1.22931,1.2289349999999999,1.2289633333333334,1.2289775,1.228945,1207,2020-12-31 05:00:00
172,EURUSD_i,1.22902,1.22858,1.22844,1.22904,1.22874,1.2286866666666667,1.22866,1.22877,707,2020-12-31 06:00:00
173,EURUSD_i,1.22858,1.22888,1.22845,1.22963,1.22904,1.2289866666666667,1.22896,1.228885,865,2020-12-31 07:00:00
174,EURUSD_i,1.22888,1.22908,1.22854,1.22919,1.2288649999999999,1.2289366666666666,1.2289724999999998,1.2289225,915,2020-12-31 08:00:00
175,EURUSD_i,1.22908,1.22957,1.22902,1.23023,1.229625,1.2296066666666665,1.2295975,1.2294749999999999,1764,2020-12-31 09:00:00
176,EURUSD_i,1.22954,1.2300200000000001,1.22864,1.23032,1.2294800000000001,1.2296600000000002,1.2297500000000001,1.2296300000000002,2546,2020-12-31 10:00:00
177,EURUSD_i,1.2300200000000001,1.22783,1.22762,1.23005,1.2288350000000001,1.2285000000000001,1.2283325,1.2288800000000002,2929,2020-12-31 11:00:00
178,EURUSD_i,1.22783,1.22787,1.22739,1.22877,1.2280799999999998,1.22801,1.227975,1.227965,2658,2020-12-31 12:00:00
179,EURUSD_i,1.22786,1.22741,1.22658,1.22873,1.227655,1.2275733333333332,1.2275325,1.2276449999999999,2052,2020-12-31 13:00:00
180,EURUSD_i,1.22741,1.2271,1.22587,1.22809,1.22698,1.22702,1.2270400000000001,1.2271174999999999,2116,2020-12-31 14:00:00
181,EURUSD_i,1.22709,1.22836,1.22633,1.22862,1.227475,1.22777,1.2279175,1.2276,2097,2020-12-31 15:00:00
182,EURUSD_i,1.22843,1.22684,1.22643,1.22844,1.2274349999999998,1.2272366666666665,1.2271375,1.227535,2298,2020-12-31 16:00:00
183,EURUSD_i,1.22685,1.22378,1.22242,1.2269700000000001,1.224695,1.22439,1.2242375,1.2250050000000001,3765,2020-12-31 17:00:00
184,EURUSD_i,1.22374,1.22292,1.22201,1.22394,1.222975,1.2229566666666667,1.2229475,1.2231525,3392,2020-12-31 18:00:00
185,EURUSD_i,1.22291,1.22242,1.2221,1.22337,1.2227350000000001,1.22263,1.2225775,1.2227000000000001,1901,2020-12-31 19:00:00
186,EURUSD_i,1.22243,1.22159,1.22142,1.22273,1.222075,1.2219133333333334,1.2218325,1.2220425,1199,2020-12-31 20:00:00
